rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,rndrng_prvdr_geo_desc,drg_cd,drg_desc,tot_dschrgs,avg_submtd_cvrd_chrg,avg_tot_pymt_amt,avg_mdcr_pymt_amt,year
State,06,California,445,DISORDERS OF THE BILIARY TRACT WITH CC,1515,64013.2033,10390.961716,8604.9993399,2017
State,06,California,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,603,48857.422886,7756.3117745,6101.8656716,2017
State,06,California,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,358,547253.34358,110404.93017,99637.357542,2017
State,06,California,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,1162,387067.68847,76003.454389,69375.164372,2017
State,06,California,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,781,285104.9475,54413.583867,48736.370038,2017
State,06,California,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",183,517745.14208,107720.43716,99505.579235,2017
State,06,California,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",400,355754.8075,73099.3275,66886.68,2017
State,06,California,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",118,226127.13559,53708.059322,41787.415254,2017
State,06,California,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,430,347131.04186,62867.104651,57737.595349,2017
State,06,California,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,4679,195326.40692,36749.131225,32378.875187,2017
State,06,California,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC,23,323692.34783,52679.086957,48946.347826,2017
State,06,California,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,553,168396.95841,31591.457505,25523.9566,2017
State,06,California,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,474,250958.45992,50196.059072,44747.263713,2017
State,06,California,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,746,164619.72386,29454.430295,24899.009383,2017
State,06,California,465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,282,110306.23404,18735.27305,15889.620567,2017
State,06,California,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,337,249244.72997,43296.210682,39472.409496,2017
State,06,California,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,1488,173879.11559,31588.1875,28022.875,2017
State,06,California,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,1296,135226.03627,24418.931327,21180.32716,2017
State,06,California,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA,2140,163598.98458,27908.762617,25592.711215,2017
State,06,California,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,36040,102905.95291,18348.380966,15106.810239,2017
State,06,California,471,CERVICAL SPINAL FUSION WITH MCC,382,273889.40052,48690,45467.248691,2017
State,06,California,472,CERVICAL SPINAL FUSION WITH CC,1451,162884.11509,28367.259821,23884.728463,2017
State,06,California,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,1167,136038.59212,21823.622965,17894.693231,2017
State,06,California,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,268,209489.56716,37540.279851,33534.91791,2017
State,06,California,475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,222,118291.54955,20638.432432,18856.509009,2017
State,06,California,476,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,38,58836.684211,12724.921053,10429.026316,2017
State,06,California,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,234,173036.75214,28874.752137,26241.076923,2017
State,06,California,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,505,126226.46139,21631.285149,18487.730693,2017
State,06,California,479,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC,133,81854.075188,14989.075188,13716.616541,2017
State,06,California,480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,2375,156054.04842,26533.032842,24637.862737,2017
State,06,California,481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,5785,111571.30977,18019.133967,16162.738289,2017
State,06,California,482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,1908,88613.537212,15053.909853,12968.557652,2017
State,06,California,483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,3757,119470.30689,22420.917221,19505.355603,2017
State,06,California,485,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC,63,186129.65079,32070.285714,29834.365079,2017
State,06,California,486,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC,142,117844.23239,19595.880282,17249.021127,2017
State,06,California,487,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,39,91412.74359,15329.74359,12634.410256,2017
State,06,California,488,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC,187,115100.28877,17751.427807,15183.048128,2017
State,06,California,489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,187,71490.064171,12841.588235,9737.5508021,2017
State,06,California,492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",514,171722.4144,30209.77821,27860.649805,2017
State,06,California,493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",1469,127035.91082,20682.623553,18057.885636,2017
State,06,California,494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",988,95773.572874,16334.105263,13350.1083,2017
State,06,California,495,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH MCC,37,182464.86486,31282.945946,29228.594595,2017
State,06,California,496,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH CC,183,127341.13661,18764.846995,16112.617486,2017
State,06,California,497,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITHOUT CC/,106,86749.481132,12399.396226,10300.556604,2017
State,06,California,498,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,91,158596.01099,26604.703297,24335.318681,2017
State,06,California,499,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITHOUT CC/MCC,19,86439.368421,13322.842105,10530,2017
State,06,California,500,SOFT TISSUE PROCEDURES WITH MCC,215,203798.15349,36453.437209,34023.404651,2017
State,06,California,501,SOFT TISSUE PROCEDURES WITH CC,386,100708.37565,16937.209845,14008.860104,2017
State,06,California,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,270,80058.518519,12421.148148,9635.6888889,2017
State,06,California,503,FOOT PROCEDURES WITH MCC,105,133707.08571,24349.933333,20730.32381,2017
State,06,California,504,FOOT PROCEDURES WITH CC,187,96773.352941,17371.374332,13932.475936,2017
State,06,California,505,FOOT PROCEDURES WITHOUT CC/MCC,101,85086.455446,13665.09901,10714.693069,2017
State,06,California,506,MAJOR THUMB OR JOINT PROCEDURES,37,92655,13225.648649,11572.675676,2017
State,06,California,507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,36,103675.72222,17971.444444,16797.5,2017
State,06,California,508,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC,14,66298.571429,13630.928571,10908.857143,2017
State,06,California,510,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC",102,157102.2451,26380.088235,22124.901961,2017
State,06,California,511,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC",258,103600.22481,15839.883721,14088.25969,2017
State,06,California,512,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",227,84664.123348,13218.176211,10999.559471,2017
State,06,California,513,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITH CC/MCC",139,94235.057554,16560.086331,13647.942446,2017
State,06,California,514,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITHOUT CC/MCC",49,70340.55102,11112.653061,9319.8367347,2017
State,06,California,515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC,410,170009.3122,29277.712195,26272.960976,2017
State,06,California,516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,1159,105948.40035,18733.781708,16574.229508,2017
State,06,California,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,1174,81469.896934,15838.390971,13141.44293,2017
State,06,California,518,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR,324,184326.10185,29192.660494,26720.574074,2017
State,06,California,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,853,124315.63892,17836.017585,14419.554513,2017
State,06,California,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,727,87951.416781,12400.078404,9434.5350757,2017
State,06,California,533,FRACTURES OF FEMUR WITH MCC,93,89130.064516,13550.16129,11871.462366,2017
State,06,California,534,FRACTURES OF FEMUR WITHOUT MCC,224,41068.90625,7230.15625,5917.2276786,2017
State,06,California,535,FRACTURES OF HIP AND PELVIS WITH MCC,756,67645.580688,11497.570106,10095.268519,2017
State,06,California,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,2079,42892.974026,7127.3434343,5686.1544012,2017
State,06,California,537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",59,47844.610169,8584.7457627,7182.2711864,2017
State,06,California,538,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC",43,46159.139535,7532.627907,5586.9534884,2017
State,06,California,539,OSTEOMYELITIS WITH MCC,230,94004.995652,18372.46087,16558.817391,2017
State,06,California,540,OSTEOMYELITIS WITH CC,296,66071.118243,13262.885135,11301.442568,2017
State,06,California,541,OSTEOMYELITIS WITHOUT CC/MCC,57,48378.877193,9805.8421053,8328.9298246,2017
State,06,California,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,713,101973.93689,17548.374474,15745.492286,2017
State,06,California,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,1186,58421.675379,10280.230185,8742.2200675,2017
State,06,California,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/M,357,44152.70028,7482.3585434,6072.837535,2017
State,06,California,545,CONNECTIVE TISSUE DISORDERS WITH MCC,292,133194.18493,25495.434932,22876.969178,2017
State,06,California,546,CONNECTIVE TISSUE DISORDERS WITH CC,330,69613.357576,12256.757576,9686.8818182,2017
State,06,California,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,103,45638.912621,8612.3883495,6366.0291262,2017
State,06,California,548,SEPTIC ARTHRITIS WITH MCC,57,89487.298246,17846.754386,15983.122807,2017
State,06,California,549,SEPTIC ARTHRITIS WITH CC,113,64780.823009,11675.017699,9942.0619469,2017
State,06,California,550,SEPTIC ARTHRITIS WITHOUT CC/MCC,36,50991,9571.8611111,8196.25,2017
State,06,California,551,MEDICAL BACK PROBLEMS WITH MCC,1158,90528.134715,15122.530225,13034.698618,2017
State,06,California,552,MEDICAL BACK PROBLEMS WITHOUT MCC,4379,53951.025805,8657.9241836,7025.4896095,2017
State,06,California,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,204,129784.79412,21867.519608,20536.093137,2017
State,06,California,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,859,42470.036088,7521.3678696,6145.1140861,2017
State,06,California,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,196,76073.607143,14014.362245,12209.122449,2017
State,06,California,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,718,42435.924791,7650.2869081,6167.2103064,2017
State,06,California,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",306,76841.124183,13783.094771,11897.839869,2017
State,06,California,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",775,48902.628387,8231.9096774,6794.28,2017
State,06,California,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",309,88393.847896,17215.66343,15308.453074,2017
State,06,California,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",421,58080.964371,10807.190024,9113.9144893,2017
State,06,California,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",251,41301.721116,7466.5139442,6144.8366534,2017
State,06,California,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",678,70632.725664,12706.266962,11081.041298,2017
State,06,California,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",1972,47688.921907,7854.8488844,6363.0121704,2017
State,06,California,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,319,76484.746082,14842.153605,13470.297806,2017
State,06,California,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,456,58611.335526,9937.2083333,8162.1337719,2017
State,06,California,566,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,97,50103.051546,7703.3402062,6359.5051546,2017
State,06,California,570,SKIN DEBRIDEMENT WITH MCC,363,127778.9449,23741.732782,21345.220386,2017
State,06,California,571,SKIN DEBRIDEMENT WITH CC,426,81906.664319,14118.471831,12178.852113,2017
State,06,California,572,SKIN DEBRIDEMENT WITHOUT CC/MCC,140,69100.507143,11337.278571,9189.7357143,2017
State,06,California,573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,130,166176.84615,33409.430769,29802.1,2017
State,06,California,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,80,129433.925,27110.4375,24491.5625,2017
State,06,California,575,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,26,91585.307692,15202.5,13831.153846,2017
State,06,California,576,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,57,231808.31579,48989.982456,45875.964912,2017
State,06,California,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,163,153104.43558,26574.128834,23549.797546,2017
State,06,California,578,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,101,110233.0099,15167.722772,12988.871287,2017
State,06,California,579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",445,133249.21798,26361.435955,22978.07191,2017
State,06,California,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",803,85617.534247,15671.967621,13370.034869,2017
State,06,California,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",418,82794.842105,13298.023923,10639.973684,2017
State,06,California,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,71,110629.61972,17796.507042,13562.873239,2017
State,06,California,583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,84,93680.309524,13386.047619,11383.452381,2017
State,06,California,584,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",50,124007.38,20134.82,13962.98,2017
State,06,California,585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",73,93722.972603,16068.123288,12430.342466,2017
State,06,California,592,SKIN ULCERS WITH MCC,431,66400.299304,12846.301624,11509.867749,2017
State,06,California,593,SKIN ULCERS WITH CC,251,50063.800797,9957.5179283,8412.2988048,2017
State,06,California,594,SKIN ULCERS WITHOUT CC/MCC,35,45002.371429,7369.7142857,6220.2857143,2017
State,06,California,595,MAJOR SKIN DISORDERS WITH MCC,109,102544.17431,22717.477064,19492.348624,2017
State,06,California,596,MAJOR SKIN DISORDERS WITHOUT MCC,234,59343.820513,10442.987179,8669.2820513,2017
State,06,California,597,MALIGNANT BREAST DISORDERS WITH MCC,127,86947.897638,17493.456693,15377.535433,2017
State,06,California,598,MALIGNANT BREAST DISORDERS WITH CC,102,72690.019608,12617.245098,11230.441176,2017
State,06,California,600,NON-MALIGNANT BREAST DISORDERS WITH CC/MCC,61,53828.967213,9800.2295082,8601.9508197,2017
State,06,California,601,NON-MALIGNANT BREAST DISORDERS WITHOUT CC/MCC,28,42299.214286,6819.0714286,5292.8928571,2017
State,06,California,602,CELLULITIS WITH MCC,2492,68506.658106,13237.144462,11785.220305,2017
State,06,California,603,CELLULITIS WITHOUT MCC,8414,44425.383765,8376.118493,6811.7159496,2017
State,06,California,604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC",389,102044.59126,18681.74036,17190.933162,2017
State,06,California,605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",1179,50887.875318,8492.1017812,7031.7828668,2017
State,06,California,606,MINOR SKIN DISORDERS WITH MCC,149,62202.442953,14440.201342,12722.550336,2017
State,06,California,607,MINOR SKIN DISORDERS WITHOUT MCC,423,44775.264775,8613.2340426,6905.0992908,2017
State,06,California,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,136,152635.94118,28254.147059,23754.286765,2017
State,06,California,615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,91,118512.92308,16643.989011,13319.252747,2017
State,06,California,616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",183,201724.66667,36063.502732,33044.989071,2017
State,06,California,617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",990,107863.59192,19359.320202,16807.515152,2017
State,06,California,618,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/M",14,80411.071429,18850.785714,13805.785714,2017
State,06,California,619,O.R. PROCEDURES FOR OBESITY WITH MCC,67,126629.04478,29266.880597,27199.253731,2017
State,06,California,620,O.R. PROCEDURES FOR OBESITY WITH CC,204,89624.441176,19009.151961,14578.637255,2017
State,06,California,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,802,80026.314214,15018.330424,12037.529925,2017
State,06,California,622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",125,185784.48,34335.232,32457.96,2017
State,06,California,623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",445,103463.7618,18369.130337,15629.206742,2017
State,06,California,624,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",38,90556.289474,11841.842105,9416.8421053,2017
State,06,California,625,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC",87,208789.01149,32527.206897,28572.965517,2017
State,06,California,626,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",103,108629.3301,17147.23301,14362.223301,2017
State,06,California,627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",162,61389.419753,10803.351852,8200.7469136,2017
State,06,California,628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",265,206105.08302,36152.490566,33515.769811,2017
State,06,California,629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",478,114818.91841,20050.974895,17832.543933,2017
State,06,California,630,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITHOUT CC/MCC",27,85051.962963,15294.037037,12659.185185,2017
State,06,California,637,DIABETES WITH MCC,2588,71241.877898,13173.107032,11485.676198,2017
State,06,California,638,DIABETES WITH CC,3736,47749.222966,8645.1651499,7214.3961456,2017
State,06,California,639,DIABETES WITHOUT CC/MCC,799,37261.546934,6644.4392991,5328.6270338,2017
State,06,California,640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",7000,61078.615143,11294.477429,9980.5494286,2017
State,06,California,641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",7167,43461.602065,7412.051486,6036.7431282,2017
State,06,California,642,INBORN AND OTHER DISORDERS OF METABOLISM,98,71266.071429,14159.918367,11762.530612,2017
State,06,California,643,ENDOCRINE DISORDERS WITH MCC,981,84108.362895,14637.058104,12880.749235,2017
State,06,California,644,ENDOCRINE DISORDERS WITH CC,1002,58412.040918,10229.286427,8384.1187625,2017
State,06,California,645,ENDOCRINE DISORDERS WITHOUT CC/MCC,382,42794.081152,7292.1989529,5897.2146597,2017
State,06,California,652,KIDNEY TRANSPLANT,980,361701.39898,45097.602041,35716.256122,2017
State,06,California,653,MAJOR BLADDER PROCEDURES WITH MCC,134,325185.70896,63879.80597,54980.447761,2017
State,06,California,654,MAJOR BLADDER PROCEDURES WITH CC,357,192516.41737,32417.778711,27720.184874,2017
State,06,California,655,MAJOR BLADDER PROCEDURES WITHOUT CC/MCC,94,132715.71277,25221.659574,19353.148936,2017
State,06,California,656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,222,210637.89189,37495.896396,33941.621622,2017
State,06,California,657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,521,132225.12668,21581.666027,17875.825336,2017
State,06,California,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,436,109745.59862,16067.752294,12722.449541,2017
State,06,California,659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,219,215019.01826,40082.328767,35478.223744,2017
State,06,California,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,450,115984.45778,19815.944444,16634.931111,2017
State,06,California,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,201,93097.676617,16632.512438,11834.18408,2017
State,06,California,662,MINOR BLADDER PROCEDURES WITH MCC,59,186329.08475,30867.677966,29025.305085,2017
State,06,California,663,MINOR BLADDER PROCEDURES WITH CC,95,95251.263158,15185.631579,13662.463158,2017
State,06,California,664,MINOR BLADDER PROCEDURES WITHOUT CC/MCC,65,57765.107692,12606.692308,9311.0153846,2017
State,06,California,665,PROSTATECTOMY WITH MCC,67,147914.71642,27874.925373,25859.940299,2017
State,06,California,666,PROSTATECTOMY WITH CC,133,90665.323308,15560.218045,14356.150376,2017
State,06,California,667,PROSTATECTOMY WITHOUT CC/MCC,41,62330.439024,9470.5853659,8056.8536585,2017
State,06,California,668,TRANSURETHRAL PROCEDURES WITH MCC,267,162297.48689,25278.621723,23319.543071,2017
State,06,California,669,TRANSURETHRAL PROCEDURES WITH CC,785,85506.858599,12716.061146,10558.774522,2017
State,06,California,670,TRANSURETHRAL PROCEDURES WITHOUT CC/MCC,172,59576.546512,9456.0348837,7915.377907,2017
State,06,California,671,URETHRAL PROCEDURES WITH CC/MCC,37,77363.459459,15506.297297,13599.054054,2017
State,06,California,672,URETHRAL PROCEDURES WITHOUT CC/MCC,13,79824.846154,11821.538462,9435.2307692,2017
State,06,California,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,762,184596.00131,33280.620735,31270.490814,2017
State,06,California,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,421,121713.86223,22031.066508,19676.394299,2017
State,06,California,675,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITHOUT CC/MCC,30,96090.366667,14949.433333,13565.933333,2017
State,06,California,682,RENAL FAILURE WITH MCC,9299,75571.108399,14021.87289,12511.938918,2017
State,06,California,683,RENAL FAILURE WITH CC,8886,53460.17792,8983.481544,7528.0840648,2017
State,06,California,684,RENAL FAILURE WITHOUT CC/MCC,1167,38861.143102,6322.9528706,4940.3564696,2017
State,06,California,685,ADMIT FOR RENAL DIALYSIS,11,52075.181818,11208.909091,9790.0909091,2017
State,06,California,686,KIDNEY AND URINARY TRACT NEOPLASMS WITH MCC,159,85701.522013,17005.962264,15102.597484,2017
State,06,California,687,KIDNEY AND URINARY TRACT NEOPLASMS WITH CC,214,67918.009346,10810.266355,9384.9906542,2017
State,06,California,688,KIDNEY AND URINARY TRACT NEOPLASMS WITHOUT CC/MCC,29,71716.137931,7443.0344828,5780.7586207,2017
State,06,California,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,6627,56789.613551,9830.5631507,8563.4711031,2017
State,06,California,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,10226,45151.019069,7658.4313515,6340.581459,2017
State,06,California,691,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,49,67091.265306,15573.489796,12103.734694,2017
State,06,California,693,URINARY STONES WITH MCC,176,80299.892045,13130.755682,11112.346591,2017
State,06,California,694,URINARY STONES WITHOUT MCC,972,48704.407407,7741.1141975,5839.281893,2017
State,06,California,695,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITH MCC,88,55065.909091,11967.204545,10928.522727,2017
State,06,California,696,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC,411,39021.07056,7046.7542579,5578.6277372,2017
State,06,California,697,URETHRAL STRICTURE,34,48655.235294,9111.6176471,7843.1176471,2017
State,06,California,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,5102,85737.544296,15385.581341,13575.315171,2017
State,06,California,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,2467,57885.251723,10943.223348,9187.8366437,2017
State,06,California,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,280,45743.192857,8150.85,6568.7928571,2017
